id,station_id,time_id,date,hour,passenger_count
70779,59,885,2025-04-06,20,1089
70780,60,885,2025-04-06,20,2233
70781,61,885,2025-04-06,20,1580
70782,62,885,2025-04-06,20,2851
70783,63,885,2025-04-06,20,1865
70784,64,885,2025-04-06,20,3693
70785,65,885,2025-04-06,20,1489
70786,66,885,2025-04-06,20,2576
70787,67,885,2025-04-06,20,2321
70788,68,885,2025-04-06,20,2990
70789,69,885,2025-04-06,20,1537
70790,70,885,2025-04-06,20,3148
70791,71,885,2025-04-06,20,2122
70792,72,885,2025-04-06,20,2501
70793,73,885,2025-04-06,20,1348
70794,74,885,2025-04-06,20,1214
70795,75,885,2025-04-06,20,1136
70796,76,885,2025-04-06,20,1411
70797,77,885,2025-04-06,20,11015
70798,78,885,2025-04-06,20,13875
70799,79,885,2025-04-06,20,9134
70800,80,885,2025-04-06,20,9789
70801,1,886,2025-04-06,21,698
70802,2,886,2025-04-06,21,571
70803,3,886,2025-04-06,21,1950
70804,4,886,2025-04-06,21,437
70805,5,886,2025-04-06,21,662
70806,6,886,2025-04-06,21,792
70807,7,886,2025-04-06,21,321
70808,8,886,2025-04-06,21,334
70809,9,886,2025-04-06,21,912
70810,10,886,2025-04-06,21,506
70811,11,886,2025-04-06,21,2616
70812,12,886,2025-04-06,21,1910
70813,13,886,2025-04-06,21,1158
70814,14,886,2025-04-06,21,1265
70815,15,886,2025-04-06,21,1881
70816,16,886,2025-04-06,21,2700
70817,17,886,2025-04-06,21,2064
70818,18,886,2025-04-06,21,1999
70819,19,886,2025-04-06,21,2285
70820,20,886,2025-04-06,21,1833
70821,21,886,2025-04-06,21,2614
70822,22,886,2025-04-06,21,1385
70823,23,886,2025-04-06,21,1256
70824,24,886,2025-04-06,21,871
70825,25,886,2025-04-06,21,958
70826,26,886,2025-04-06,21,1378
70827,27,886,2025-04-06,21,1205
70828,28,886,2025-04-06,21,1734
70829,29,886,2025-04-06,21,1582
70830,30,886,2025-04-06,21,819
70831,31,886,2025-04-06,21,1860
70832,32,886,2025-04-06,21,995
70833,33,886,2025-04-06,21,2774
70834,34,886,2025-04-06,21,1089
70835,35,886,2025-04-06,21,929
70836,36,886,2025-04-06,21,3080
70837,37,886,2025-04-06,21,3190
70838,38,886,2025-04-06,21,5371
70839,39,886,2025-04-06,21,2103
70840,40,886,2025-04-06,21,3115
70841,41,886,2025-04-06,21,3162
70842,42,886,2025-04-06,21,3604
70843,43,886,2025-04-06,21,2390
70844,44,886,2025-04-06,21,1971
70845,45,886,2025-04-06,21,1212
70846,46,886,2025-04-06,21,1313
70847,47,886,2025-04-06,21,674
70848,48,886,2025-04-06,21,2116
70849,49,886,2025-04-06,21,3172
70850,50,886,2025-04-06,21,2651
70851,51,886,2025-04-06,21,1546
70852,52,886,2025-04-06,21,2187
70853,53,886,2025-04-06,21,1256
70854,54,886,2025-04-06,21,860
70855,55,886,2025-04-06,21,2544
70856,56,886,2025-04-06,21,1308
70857,57,886,2025-04-06,21,1289
70858,58,886,2025-04-06,21,3233
70859,59,886,2025-04-06,21,1187
70860,60,886,2025-04-06,21,1238
70861,61,886,2025-04-06,21,1902
70862,62,886,2025-04-06,21,2588
70863,63,886,2025-04-06,21,1456
70864,64,886,2025-04-06,21,3333
70865,65,886,2025-04-06,21,1520
70866,66,886,2025-04-06,21,1918
70867,67,886,2025-04-06,21,3238
70868,68,886,2025-04-06,21,2233
70869,69,886,2025-04-06,21,1815
70870,70,886,2025-04-06,21,2531
70871,71,886,2025-04-06,21,1986
70872,72,886,2025-04-06,21,2666
70873,73,886,2025-04-06,21,1546
70874,74,886,2025-04-06,21,831
70875,75,886,2025-04-06,21,1738
70876,76,886,2025-04-06,21,2003
70877,77,886,2025-04-06,21,11451
70878,78,886,2025-04-06,21,10639
70879,79,886,2025-04-06,21,8705
70880,80,886,2025-04-06,21,9376
70881,1,887,2025-04-06,22,542
70882,2,887,2025-04-06,22,242
70883,3,887,2025-04-06,22,982
70884,4,887,2025-04-06,22,173
70885,5,887,2025-04-06,22,435
70886,6,887,2025-04-06,22,587
70887,7,887,2025-04-06,22,256
70888,8,887,2025-04-06,22,208
70889,9,887,2025-04-06,22,279
70890,10,887,2025-04-06,22,188
70891,11,887,2025-04-06,22,1451
70892,12,887,2025-04-06,22,404
70893,13,887,2025-04-06,22,1445
70894,14,887,2025-04-06,22,388
70895,15,887,2025-04-06,22,854
70896,16,887,2025-04-06,22,977
70897,17,887,2025-04-06,22,1536
70898,18,887,2025-04-06,22,804
70899,19,887,2025-04-06,22,1490
70900,20,887,2025-04-06,22,1496
70901,21,887,2025-04-06,22,1193
70902,22,887,2025-04-06,22,640
70903,23,887,2025-04-06,22,956
70904,24,887,2025-04-06,22,833
70905,25,887,2025-04-06,22,479
70906,26,887,2025-04-06,22,989
70907,27,887,2025-04-06,22,950
70908,28,887,2025-04-06,22,699
70909,29,887,2025-04-06,22,851
70910,30,887,2025-04-06,22,218
70911,31,887,2025-04-06,22,693
70912,32,887,2025-04-06,22,981
70913,33,887,2025-04-06,22,1687
70914,34,887,2025-04-06,22,639
70915,35,887,2025-04-06,22,1071
70916,36,887,2025-04-06,22,2037
70917,37,887,2025-04-06,22,1203
70918,38,887,2025-04-06,22,3781
70919,39,887,2025-04-06,22,626
70920,40,887,2025-04-06,22,1659
70921,41,887,2025-04-06,22,2339
70922,42,887,2025-04-06,22,1594
70923,43,887,2025-04-06,22,708
70924,44,887,2025-04-06,22,1539
70925,45,887,2025-04-06,22,334
70926,46,887,2025-04-06,22,674
70927,47,887,2025-04-06,22,493
70928,48,887,2025-04-06,22,1017
70929,49,887,2025-04-06,22,1474
70930,50,887,2025-04-06,22,1211
70931,51,887,2025-04-06,22,951
70932,52,887,2025-04-06,22,1215
70933,53,887,2025-04-06,22,935
70934,54,887,2025-04-06,22,695
70935,55,887,2025-04-06,22,1468
70936,56,887,2025-04-06,22,898
70937,57,887,2025-04-06,22,1242
70938,58,887,2025-04-06,22,1719
70939,59,887,2025-04-06,22,934
70940,60,887,2025-04-06,22,793
70941,61,887,2025-04-06,22,907
70942,62,887,2025-04-06,22,1425
70943,63,887,2025-04-06,22,949
70944,64,887,2025-04-06,22,1547
70945,65,887,2025-04-06,22,524
70946,66,887,2025-04-06,22,971
70947,67,887,2025-04-06,22,1818
70948,68,887,2025-04-06,22,957
70949,69,887,2025-04-06,22,697
70950,70,887,2025-04-06,22,986
70951,71,887,2025-04-06,22,1180
70952,72,887,2025-04-06,22,1017
70953,73,887,2025-04-06,22,621
70954,74,887,2025-04-06,22,971
70955,75,887,2025-04-06,22,331
70956,76,887,2025-04-06,22,890
70957,77,887,2025-04-06,22,5660
70958,78,887,2025-04-06,22,6267
70959,79,887,2025-04-06,22,4022
70960,80,887,2025-04-06,22,4969
70961,1,888,2025-04-06,23,291
70962,2,888,2025-04-06,23,324
70963,3,888,2025-04-06,23,1419
70964,4,888,2025-04-06,23,260
70965,5,888,2025-04-06,23,387
70966,6,888,2025-04-06,23,569
70967,7,888,2025-04-06,23,111
70968,8,888,2025-04-06,23,225
70969,9,888,2025-04-06,23,26
70970,10,888,2025-04-06,23,284
70971,11,888,2025-04-06,23,1446
70972,12,888,2025-04-06,23,649
70973,13,888,2025-04-06,23,998
70974,14,888,2025-04-06,23,390
70975,15,888,2025-04-06,23,1251
70976,16,888,2025-04-06,23,1324
70977,17,888,2025-04-06,23,2297
70978,18,888,2025-04-06,23,1432
70979,19,888,2025-04-06,23,1162
70980,20,888,2025-04-06,23,1403
70981,21,888,2025-04-06,23,1223
70982,22,888,2025-04-06,23,681
70983,23,888,2025-04-06,23,430
70984,24,888,2025-04-06,23,418
70985,25,888,2025-04-06,23,652
70986,26,888,2025-04-06,23,888
70987,27,888,2025-04-06,23,936
70988,28,888,2025-04-06,23,626
70989,29,888,2025-04-06,23,1246
70990,30,888,2025-04-06,23,844
70991,31,888,2025-04-06,23,1407
70992,32,888,2025-04-06,23,512
70993,33,888,2025-04-06,23,1623
70994,34,888,2025-04-06,23,558
70995,35,888,2025-04-06,23,631
70996,36,888,2025-04-06,23,2195
70997,37,888,2025-04-06,23,1562
70998,38,888,2025-04-06,23,2538
70999,39,888,2025-04-06,23,1271
71000,40,888,2025-04-06,23,2066
71001,41,888,2025-04-06,23,2471
71002,42,888,2025-04-06,23,1476
71003,43,888,2025-04-06,23,1111
71004,44,888,2025-04-06,23,1406
71005,45,888,2025-04-06,23,674
71006,46,888,2025-04-06,23,1136
71007,47,888,2025-04-06,23,239
71008,48,888,2025-04-06,23,1176
71009,49,888,2025-04-06,23,1509
71010,50,888,2025-04-06,23,1806
71011,51,888,2025-04-06,23,1166
71012,52,888,2025-04-06,23,1410
71013,53,888,2025-04-06,23,1275
71014,54,888,2025-04-06,23,635
71015,55,888,2025-04-06,23,163
71016,56,888,2025-04-06,23,1305
71017,57,888,2025-04-06,23,791
71018,58,888,2025-04-06,23,1502
71019,59,888,2025-04-06,23,672
71020,60,888,2025-04-06,23,1286
71021,61,888,2025-04-06,23,1084
71022,62,888,2025-04-06,23,1028
71023,63,888,2025-04-06,23,906
71024,64,888,2025-04-06,23,2214
71025,65,888,2025-04-06,23,732
71026,66,888,2025-04-06,23,1666
71027,67,888,2025-04-06,23,1754
71028,68,888,2025-04-06,23,1653
71029,69,888,2025-04-06,23,408
71030,70,888,2025-04-06,23,1651
71031,71,888,2025-04-06,23,889
71032,72,888,2025-04-06,23,1671
71033,73,888,2025-04-06,23,845
71034,74,888,2025-04-06,23,956
71035,75,888,2025-04-06,23,1100
71036,76,888,2025-04-06,23,771
71037,77,888,2025-04-06,23,8803
71038,78,888,2025-04-06,23,5323
71039,79,888,2025-04-06,23,3394
71040,80,888,2025-04-06,23,6084
71041,1,889,2025-04-07,0,532
71042,2,889,2025-04-07,0,329
71043,3,889,2025-04-07,0,1285
71044,4,889,2025-04-07,0,312
71045,5,889,2025-04-07,0,421
71046,6,889,2025-04-07,0,532
71047,7,889,2025-04-07,0,497
71048,8,889,2025-04-07,0,190
71049,9,889,2025-04-07,0,400
71050,10,889,2025-04-07,0,195
71051,11,889,2025-04-07,0,1761
71052,12,889,2025-04-07,0,1119
71053,13,889,2025-04-07,0,1413
71054,14,889,2025-04-07,0,1172
71055,15,889,2025-04-07,0,1283
71056,16,889,2025-04-07,0,2377
71057,17,889,2025-04-07,0,1816
71058,18,889,2025-04-07,0,2645
71059,19,889,2025-04-07,0,2077
71060,20,889,2025-04-07,0,2071
71061,21,889,2025-04-07,0,1568
71062,22,889,2025-04-07,0,846
71063,23,889,2025-04-07,0,1037
71064,24,889,2025-04-07,0,832
71065,25,889,2025-04-07,0,808
71066,26,889,2025-04-07,0,1064
71067,27,889,2025-04-07,0,1380
71068,28,889,2025-04-07,0,725
71069,29,889,2025-04-07,0,1219
71070,30,889,2025-04-07,0,949
71071,31,889,2025-04-07,0,2077
71072,32,889,2025-04-07,0,767
71073,33,889,2025-04-07,0,2172
71074,34,889,2025-04-07,0,800
71075,35,889,2025-04-07,0,786
71076,36,889,2025-04-07,0,1601
71077,37,889,2025-04-07,0,1437
71078,38,889,2025-04-07,0,4506
71079,39,889,2025-04-07,0,865
71080,40,889,2025-04-07,0,2860
71081,41,889,2025-04-07,0,2541
71082,42,889,2025-04-07,0,1918
71083,43,889,2025-04-07,0,937
71084,44,889,2025-04-07,0,943
71085,45,889,2025-04-07,0,785
71086,46,889,2025-04-07,0,466
71087,47,889,2025-04-07,0,823
71088,48,889,2025-04-07,0,1363
71089,49,889,2025-04-07,0,2974
71090,50,889,2025-04-07,0,2333
71091,51,889,2025-04-07,0,960
71092,52,889,2025-04-07,0,1091
71093,53,889,2025-04-07,0,1120
71094,54,889,2025-04-07,0,713
71095,55,889,2025-04-07,0,931
71096,56,889,2025-04-07,0,968
71097,57,889,2025-04-07,0,740
71098,58,889,2025-04-07,0,2477
71099,59,889,2025-04-07,0,1154
71100,60,889,2025-04-07,0,741
71101,61,889,2025-04-07,0,1527
71102,62,889,2025-04-07,0,1369
71103,63,889,2025-04-07,0,983
71104,64,889,2025-04-07,0,1993
71105,65,889,2025-04-07,0,881
71106,66,889,2025-04-07,0,1359
71107,67,889,2025-04-07,0,1487
71108,68,889,2025-04-07,0,2076
71109,69,889,2025-04-07,0,1164
71110,70,889,2025-04-07,0,2051
71111,71,889,2025-04-07,0,652
71112,72,889,2025-04-07,0,1259
71113,73,889,2025-04-07,0,773
71114,74,889,2025-04-07,0,807
71115,75,889,2025-04-07,0,880
71116,76,889,2025-04-07,0,1044
71117,77,889,2025-04-07,0,8921
71118,78,889,2025-04-07,0,7613
71119,79,889,2025-04-07,0,4563
71120,80,889,2025-04-07,0,5850
71121,1,890,2025-04-07,1,954
71122,2,890,2025-04-07,1,474
71123,3,890,2025-04-07,1,1935
71124,4,890,2025-04-07,1,362
71125,5,890,2025-04-07,1,486
71126,6,890,2025-04-07,1,851
71127,7,890,2025-04-07,1,222
71128,8,890,2025-04-07,1,319
71129,9,890,2025-04-07,1,589
71130,10,890,2025-04-07,1,378
71131,11,890,2025-04-07,1,2359
71132,12,890,2025-04-07,1,1068
71133,13,890,2025-04-07,1,1691
71134,14,890,2025-04-07,1,1093
71135,15,890,2025-04-07,1,1815
71136,16,890,2025-04-07,1,2343
71137,17,890,2025-04-07,1,2109
71138,18,890,2025-04-07,1,1855
71139,19,890,2025-04-07,1,2189
71140,20,890,2025-04-07,1,2222
71141,21,890,2025-04-07,1,1636
71142,22,890,2025-04-07,1,722
71143,23,890,2025-04-07,1,677
71144,24,890,2025-04-07,1,779
71145,25,890,2025-04-07,1,639
71146,26,890,2025-04-07,1,955
71147,27,890,2025-04-07,1,1041
71148,28,890,2025-04-07,1,761
71149,29,890,2025-04-07,1,2335
71150,30,890,2025-04-07,1,952
71151,31,890,2025-04-07,1,1461
71152,32,890,2025-04-07,1,1008
71153,33,890,2025-04-07,1,2242
71154,34,890,2025-04-07,1,617
71155,35,890,2025-04-07,1,887
71156,36,890,2025-04-07,1,3429
71157,37,890,2025-04-07,1,1816
71158,38,890,2025-04-07,1,4642
71159,39,890,2025-04-07,1,1768
71160,40,890,2025-04-07,1,2800
71161,41,890,2025-04-07,1,2620
71162,42,890,2025-04-07,1,1715
71163,43,890,2025-04-07,1,1192
71164,44,890,2025-04-07,1,1238
71165,45,890,2025-04-07,1,1527
71166,46,890,2025-04-07,1,909
71167,47,890,2025-04-07,1,614
71168,48,890,2025-04-07,1,1456
71169,49,890,2025-04-07,1,1617
71170,50,890,2025-04-07,1,1439
71171,51,890,2025-04-07,1,922
71172,52,890,2025-04-07,1,1430
71173,53,890,2025-04-07,1,1140
71174,54,890,2025-04-07,1,1043
71175,55,890,2025-04-07,1,1675
71176,56,890,2025-04-07,1,910
71177,57,890,2025-04-07,1,886
71178,58,890,2025-04-07,1,2623
71179,59,890,2025-04-07,1,1480
71180,60,890,2025-04-07,1,1150
71181,61,890,2025-04-07,1,1566
71182,62,890,2025-04-07,1,1722
71183,63,890,2025-04-07,1,1833
71184,64,890,2025-04-07,1,2559
71185,65,890,2025-04-07,1,818
71186,66,890,2025-04-07,1,1971
71187,67,890,2025-04-07,1,1821
71188,68,890,2025-04-07,1,2307
71189,69,890,2025-04-07,1,602
71190,70,890,2025-04-07,1,1090
71191,71,890,2025-04-07,1,1904
71192,72,890,2025-04-07,1,2206
71193,73,890,2025-04-07,1,1333
71194,74,890,2025-04-07,1,422
71195,75,890,2025-04-07,1,1174
71196,76,890,2025-04-07,1,1777
71197,77,890,2025-04-07,1,9229
71198,78,890,2025-04-07,1,12015
71199,79,890,2025-04-07,1,7382
71200,80,890,2025-04-07,1,7453
71201,1,891,2025-04-07,2,349
71202,2,891,2025-04-07,2,166
71203,3,891,2025-04-07,2,1257
71204,4,891,2025-04-07,2,241
71205,5,891,2025-04-07,2,200
71206,6,891,2025-04-07,2,559
71207,7,891,2025-04-07,2,467
71208,8,891,2025-04-07,2,249
71209,9,891,2025-04-07,2,392
71210,10,891,2025-04-07,2,199
71211,11,891,2025-04-07,2,1694
71212,12,891,2025-04-07,2,1059
71213,13,891,2025-04-07,2,1594
71214,14,891,2025-04-07,2,469
71215,15,891,2025-04-07,2,987
71216,16,891,2025-04-07,2,1198
71217,17,891,2025-04-07,2,1726
71218,18,891,2025-04-07,2,2105
71219,19,891,2025-04-07,2,1716
71220,20,891,2025-04-07,2,1613
71221,21,891,2025-04-07,2,920
71222,22,891,2025-04-07,2,589
71223,23,891,2025-04-07,2,746
71224,24,891,2025-04-07,2,480
71225,25,891,2025-04-07,2,487
71226,26,891,2025-04-07,2,858
71227,27,891,2025-04-07,2,1478
71228,28,891,2025-04-07,2,746
71229,29,891,2025-04-07,2,1200
71230,30,891,2025-04-07,2,386
71231,31,891,2025-04-07,2,678
71232,32,891,2025-04-07,2,976
71233,33,891,2025-04-07,2,1740
71234,34,891,2025-04-07,2,233
71235,35,891,2025-04-07,2,561
71236,36,891,2025-04-07,2,1637
71237,37,891,2025-04-07,2,1406
71238,38,891,2025-04-07,2,2804
71239,39,891,2025-04-07,2,806
71240,40,891,2025-04-07,2,1871
71241,41,891,2025-04-07,2,1993
71242,42,891,2025-04-07,2,2487
71243,43,891,2025-04-07,2,86
71244,44,891,2025-04-07,2,655
71245,45,891,2025-04-07,2,438
71246,46,891,2025-04-07,2,916
71247,47,891,2025-04-07,2,900
71248,48,891,2025-04-07,2,1063
71249,49,891,2025-04-07,2,2223
71250,50,891,2025-04-07,2,2036
71251,51,891,2025-04-07,2,479
71252,52,891,2025-04-07,2,560
71253,53,891,2025-04-07,2,940
71254,54,891,2025-04-07,2,491
71255,55,891,2025-04-07,2,2034
71256,56,891,2025-04-07,2,795
71257,57,891,2025-04-07,2,466
71258,58,891,2025-04-07,2,2747
71259,59,891,2025-04-07,2,688
71260,60,891,2025-04-07,2,1629
71261,61,891,2025-04-07,2,1209
71262,62,891,2025-04-07,2,1199
71263,63,891,2025-04-07,2,1281
71264,64,891,2025-04-07,2,2920
71265,65,891,2025-04-07,2,397
71266,66,891,2025-04-07,2,959
71267,67,891,2025-04-07,2,2436
71268,68,891,2025-04-07,2,1895
71269,69,891,2025-04-07,2,676
71270,70,891,2025-04-07,2,1372
71271,71,891,2025-04-07,2,1458
71272,72,891,2025-04-07,2,1351
71273,73,891,2025-04-07,2,715
71274,74,891,2025-04-07,2,541
71275,75,891,2025-04-07,2,419
71276,76,891,2025-04-07,2,1434
71277,77,891,2025-04-07,2,8040
71278,78,891,2025-04-07,2,7096
71279,79,891,2025-04-07,2,5436
71280,80,891,2025-04-07,2,5618
71281,1,892,2025-04-07,3,1058
71282,2,892,2025-04-07,3,517
71283,3,892,2025-04-07,3,2228
71284,4,892,2025-04-07,3,430
71285,5,892,2025-04-07,3,852
71286,6,892,2025-04-07,3,901
71287,7,892,2025-04-07,3,638
71288,8,892,2025-04-07,3,515
71289,9,892,2025-04-07,3,706
71290,10,892,2025-04-07,3,397
71291,11,892,2025-04-07,3,2197
71292,12,892,2025-04-07,3,2124
71293,13,892,2025-04-07,3,2184
71294,14,892,2025-04-07,3,1287
71295,15,892,2025-04-07,3,1683
71296,16,892,2025-04-07,3,2221
71297,17,892,2025-04-07,3,3527
71298,18,892,2025-04-07,3,2327
71299,19,892,2025-04-07,3,3173
71300,20,892,2025-04-07,3,2638
71301,21,892,2025-04-07,3,1676
71302,22,892,2025-04-07,3,1514
71303,23,892,2025-04-07,3,1764
71304,24,892,2025-04-07,3,1019
71305,25,892,2025-04-07,3,1117
71306,26,892,2025-04-07,3,1221
71307,27,892,2025-04-07,3,1759
71308,28,892,2025-04-07,3,916
71309,29,892,2025-04-07,3,2436
71310,30,892,2025-04-07,3,1399
71311,31,892,2025-04-07,3,2250
71312,32,892,2025-04-07,3,1692
71313,33,892,2025-04-07,3,2964
71314,34,892,2025-04-07,3,1263
71315,35,892,2025-04-07,3,1104
71316,36,892,2025-04-07,3,3369
71317,37,892,2025-04-07,3,3166
71318,38,892,2025-04-07,3,6807
71319,39,892,2025-04-07,3,1722
71320,40,892,2025-04-07,3,4276
71321,41,892,2025-04-07,3,3436
71322,42,892,2025-04-07,3,2841
71323,43,892,2025-04-07,3,2219
71324,44,892,2025-04-07,3,1683
71325,45,892,2025-04-07,3,1238
71326,46,892,2025-04-07,3,1500
71327,47,892,2025-04-07,3,833
71328,48,892,2025-04-07,3,2182
71329,49,892,2025-04-07,3,4134
71330,50,892,2025-04-07,3,3847
71331,51,892,2025-04-07,3,1888
71332,52,892,2025-04-07,3,2605
71333,53,892,2025-04-07,3,1642
71334,54,892,2025-04-07,3,837
71335,55,892,2025-04-07,3,2985
71336,56,892,2025-04-07,3,1208
71337,57,892,2025-04-07,3,1835
71338,58,892,2025-04-07,3,3906
71339,59,892,2025-04-07,3,1349
71340,60,892,2025-04-07,3,2130
71341,61,892,2025-04-07,3,2879
71342,62,892,2025-04-07,3,2611
71343,63,892,2025-04-07,3,1540
71344,64,892,2025-04-07,3,3270
71345,65,892,2025-04-07,3,1270
71346,66,892,2025-04-07,3,1803
71347,67,892,2025-04-07,3,3831
71348,68,892,2025-04-07,3,3311
71349,69,892,2025-04-07,3,1386
71350,70,892,2025-04-07,3,2936
71351,71,892,2025-04-07,3,2112
71352,72,892,2025-04-07,3,3788
71353,73,892,2025-04-07,3,1086
71354,74,892,2025-04-07,3,1086
71355,75,892,2025-04-07,3,1254
71356,76,892,2025-04-07,3,2285
71357,77,892,2025-04-07,3,11746
71358,78,892,2025-04-07,3,13881
71359,79,892,2025-04-07,3,9313
71360,80,892,2025-04-07,3,10085
71361,1,893,2025-04-07,4,421
71362,2,893,2025-04-07,4,552
71363,3,893,2025-04-07,4,1091
71364,4,893,2025-04-07,4,496
71365,5,893,2025-04-07,4,617
71366,6,893,2025-04-07,4,193
71367,7,893,2025-04-07,4,223
71368,8,893,2025-04-07,4,241
71369,9,893,2025-04-07,4,286
71370,10,893,2025-04-07,4,313
71371,11,893,2025-04-07,4,1883
71372,12,893,2025-04-07,4,1039
71373,13,893,2025-04-07,4,1656
71374,14,893,2025-04-07,4,736
71375,15,893,2025-04-07,4,1410
71376,16,893,2025-04-07,4,1466
71377,17,893,2025-04-07,4,1776
71378,18,893,2025-04-07,4,2355
71379,19,893,2025-04-07,4,1686
71380,20,893,2025-04-07,4,1852
71381,21,893,2025-04-07,4,1497
71382,22,893,2025-04-07,4,826
71383,23,893,2025-04-07,4,1266
71384,24,893,2025-04-07,4,821
71385,25,893,2025-04-07,4,712
71386,26,893,2025-04-07,4,1161
71387,27,893,2025-04-07,4,1571
71388,28,893,2025-04-07,4,1106
71389,29,893,2025-04-07,4,1279
71390,30,893,2025-04-07,4,1287
71391,31,893,2025-04-07,4,1214
71392,32,893,2025-04-07,4,642
71393,33,893,2025-04-07,4,2475
71394,34,893,2025-04-07,4,455
71395,35,893,2025-04-07,4,826
71396,36,893,2025-04-07,4,2771
71397,37,893,2025-04-07,4,2159
71398,38,893,2025-04-07,4,3326
71399,39,893,2025-04-07,4,1009
71400,40,893,2025-04-07,4,3173
71401,41,893,2025-04-07,4,3141
71402,42,893,2025-04-07,4,1559
71403,43,893,2025-04-07,4,602
71404,44,893,2025-04-07,4,1068
71405,45,893,2025-04-07,4,1583
71406,46,893,2025-04-07,4,1011
71407,47,893,2025-04-07,4,681
71408,48,893,2025-04-07,4,1127
71409,49,893,2025-04-07,4,650
71410,50,893,2025-04-07,4,2699
71411,51,893,2025-04-07,4,1036
71412,52,893,2025-04-07,4,1365
71413,53,893,2025-04-07,4,832
71414,54,893,2025-04-07,4,657
71415,55,893,2025-04-07,4,1689
71416,56,893,2025-04-07,4,461
71417,57,893,2025-04-07,4,1845
71418,58,893,2025-04-07,4,1745
71419,59,893,2025-04-07,4,925
71420,60,893,2025-04-07,4,2030
71421,61,893,2025-04-07,4,2050
71422,62,893,2025-04-07,4,1393
71423,63,893,2025-04-07,4,935
71424,64,893,2025-04-07,4,2880
71425,65,893,2025-04-07,4,653
71426,66,893,2025-04-07,4,1324
71427,67,893,2025-04-07,4,1959
71428,68,893,2025-04-07,4,1997
71429,69,893,2025-04-07,4,780
71430,70,893,2025-04-07,4,1659
71431,71,893,2025-04-07,4,1155
71432,72,893,2025-04-07,4,2292
71433,73,893,2025-04-07,4,242
71434,74,893,2025-04-07,4,814
71435,75,893,2025-04-07,4,794
71436,76,893,2025-04-07,4,1196
71437,77,893,2025-04-07,4,8289
71438,78,893,2025-04-07,4,10082
71439,79,893,2025-04-07,4,6162
71440,80,893,2025-04-07,4,6032
71441,1,894,2025-04-07,5,671
71442,2,894,2025-04-07,5,385
71443,3,894,2025-04-07,5,1050
71444,4,894,2025-04-07,5,209
71445,5,894,2025-04-07,5,336
71446,6,894,2025-04-07,5,482
71447,7,894,2025-04-07,5,501
71448,8,894,2025-04-07,5,198
71449,9,894,2025-04-07,5,371
71450,10,894,2025-04-07,5,107
71451,11,894,2025-04-07,5,1525
71452,12,894,2025-04-07,5,1246
71453,13,894,2025-04-07,5,962
71454,14,894,2025-04-07,5,798
71455,15,894,2025-04-07,5,1511
71456,16,894,2025-04-07,5,1859
71457,17,894,2025-04-07,5,1092
71458,18,894,2025-04-07,5,1497
71459,19,894,2025-04-07,5,1817
71460,20,894,2025-04-07,5,1600
71461,21,894,2025-04-07,5,1659
71462,22,894,2025-04-07,5,781
71463,23,894,2025-04-07,5,1223
71464,24,894,2025-04-07,5,584
71465,25,894,2025-04-07,5,1042
71466,26,894,2025-04-07,5,1005
71467,27,894,2025-04-07,5,1047
71468,28,894,2025-04-07,5,859
71469,29,894,2025-04-07,5,1127
71470,30,894,2025-04-07,5,644
71471,31,894,2025-04-07,5,889
71472,32,894,2025-04-07,5,630
71473,33,894,2025-04-07,5,1469
71474,34,894,2025-04-07,5,985
71475,35,894,2025-04-07,5,495
71476,36,894,2025-04-07,5,2504
71477,37,894,2025-04-07,5,1818
71478,38,894,2025-04-07,5,3492
71479,39,894,2025-04-07,5,606
71480,40,894,2025-04-07,5,1348
71481,41,894,2025-04-07,5,2781
71482,42,894,2025-04-07,5,1891
71483,43,894,2025-04-07,5,1421
71484,44,894,2025-04-07,5,1919
71485,45,894,2025-04-07,5,964
71486,46,894,2025-04-07,5,565
71487,47,894,2025-04-07,5,607
71488,48,894,2025-04-07,5,603
71489,49,894,2025-04-07,5,2335
71490,50,894,2025-04-07,5,2249
71491,51,894,2025-04-07,5,714
71492,52,894,2025-04-07,5,1303
71493,53,894,2025-04-07,5,1101
71494,54,894,2025-04-07,5,817
71495,55,894,2025-04-07,5,1255
71496,56,894,2025-04-07,5,1050
71497,57,894,2025-04-07,5,462
71498,58,894,2025-04-07,5,2132
71499,59,894,2025-04-07,5,1157
71500,60,894,2025-04-07,5,1184
71501,61,894,2025-04-07,5,1577
71502,62,894,2025-04-07,5,988
71503,63,894,2025-04-07,5,795
71504,64,894,2025-04-07,5,2769
71505,65,894,2025-04-07,5,490
71506,66,894,2025-04-07,5,1542
71507,67,894,2025-04-07,5,1597
71508,68,894,2025-04-07,5,1790
71509,69,894,2025-04-07,5,874
71510,70,894,2025-04-07,5,1383
71511,71,894,2025-04-07,5,1267
71512,72,894,2025-04-07,5,2631
71513,73,894,2025-04-07,5,815
71514,74,894,2025-04-07,5,642
71515,75,894,2025-04-07,5,1419
71516,76,894,2025-04-07,5,1499
71517,77,894,2025-04-07,5,7260
71518,78,894,2025-04-07,5,6195
71519,79,894,2025-04-07,5,6567
71520,80,894,2025-04-07,5,5754
71521,1,895,2025-04-07,6,4135
71522,2,895,2025-04-07,6,2828
71523,3,895,2025-04-07,6,9461
71524,4,895,2025-04-07,6,2204
71525,5,895,2025-04-07,6,3147
71526,6,895,2025-04-07,6,3728
71527,7,895,2025-04-07,6,2372
71528,8,895,2025-04-07,6,1761
