time_id,datetime,date,year,month,day_of_week,hour,is_weekend,is_friday,period_of_day,is_special,special_label,special_demand_mult,peak_shift_hours
491,2025-03-21 10:00:00,2025-03-21,2025,3,Friday,10,1,1,midday,1,Ramadan,0.9,1
492,2025-03-21 11:00:00,2025-03-21,2025,3,Friday,11,1,1,midday,1,Ramadan,0.9,1
493,2025-03-21 12:00:00,2025-03-21,2025,3,Friday,12,1,1,midday,1,Ramadan,0.9,1
494,2025-03-21 13:00:00,2025-03-21,2025,3,Friday,13,1,1,midday,1,Ramadan,0.9,1
495,2025-03-21 14:00:00,2025-03-21,2025,3,Friday,14,1,1,midday,1,Ramadan,0.9,1
496,2025-03-21 15:00:00,2025-03-21,2025,3,Friday,15,1,1,midday,1,Ramadan,0.9,1
497,2025-03-21 16:00:00,2025-03-21,2025,3,Friday,16,1,1,midday,1,Ramadan,0.9,1
498,2025-03-21 17:00:00,2025-03-21,2025,3,Friday,17,1,1,evening_peak,1,Ramadan,0.9,1
499,2025-03-21 18:00:00,2025-03-21,2025,3,Friday,18,1,1,evening_peak,1,Ramadan,0.9,1
500,2025-03-21 19:00:00,2025-03-21,2025,3,Friday,19,1,1,evening_peak,1,Ramadan,0.9,1
501,2025-03-21 20:00:00,2025-03-21,2025,3,Friday,20,1,1,offpeak,1,Ramadan,0.9,1
502,2025-03-21 21:00:00,2025-03-21,2025,3,Friday,21,1,1,offpeak,1,Ramadan,0.9,1
503,2025-03-21 22:00:00,2025-03-21,2025,3,Friday,22,1,1,offpeak,1,Ramadan,0.9,1
504,2025-03-21 23:00:00,2025-03-21,2025,3,Friday,23,1,1,offpeak,1,Ramadan,0.9,1
505,2025-03-22 00:00:00,2025-03-22,2025,3,Saturday,0,1,0,offpeak,1,Ramadan,0.9,1
506,2025-03-22 01:00:00,2025-03-22,2025,3,Saturday,1,1,0,offpeak,1,Ramadan,0.9,1
507,2025-03-22 02:00:00,2025-03-22,2025,3,Saturday,2,1,0,offpeak,1,Ramadan,0.9,1
508,2025-03-22 03:00:00,2025-03-22,2025,3,Saturday,3,1,0,offpeak,1,Ramadan,0.9,1
509,2025-03-22 04:00:00,2025-03-22,2025,3,Saturday,4,1,0,offpeak,1,Ramadan,0.9,1
510,2025-03-22 05:00:00,2025-03-22,2025,3,Saturday,5,1,0,offpeak,1,Ramadan,0.9,1
511,2025-03-22 06:00:00,2025-03-22,2025,3,Saturday,6,1,0,morning_peak,1,Ramadan,0.9,1
512,2025-03-22 07:00:00,2025-03-22,2025,3,Saturday,7,1,0,morning_peak,1,Ramadan,0.9,1
513,2025-03-22 08:00:00,2025-03-22,2025,3,Saturday,8,1,0,morning_peak,1,Ramadan,0.9,1
514,2025-03-22 09:00:00,2025-03-22,2025,3,Saturday,9,1,0,midday,1,Ramadan,0.9,1
515,2025-03-22 10:00:00,2025-03-22,2025,3,Saturday,10,1,0,midday,1,Ramadan,0.9,1
516,2025-03-22 11:00:00,2025-03-22,2025,3,Saturday,11,1,0,midday,1,Ramadan,0.9,1
517,2025-03-22 12:00:00,2025-03-22,2025,3,Saturday,12,1,0,midday,1,Ramadan,0.9,1
518,2025-03-22 13:00:00,2025-03-22,2025,3,Saturday,13,1,0,midday,1,Ramadan,0.9,1
519,2025-03-22 14:00:00,2025-03-22,2025,3,Saturday,14,1,0,midday,1,Ramadan,0.9,1
520,2025-03-22 15:00:00,2025-03-22,2025,3,Saturday,15,1,0,midday,1,Ramadan,0.9,1
521,2025-03-22 16:00:00,2025-03-22,2025,3,Saturday,16,1,0,midday,1,Ramadan,0.9,1
522,2025-03-22 17:00:00,2025-03-22,2025,3,Saturday,17,1,0,evening_peak,1,Ramadan,0.9,1
523,2025-03-22 18:00:00,2025-03-22,2025,3,Saturday,18,1,0,evening_peak,1,Ramadan,0.9,1
524,2025-03-22 19:00:00,2025-03-22,2025,3,Saturday,19,1,0,evening_peak,1,Ramadan,0.9,1
525,2025-03-22 20:00:00,2025-03-22,2025,3,Saturday,20,1,0,offpeak,1,Ramadan,0.9,1
526,2025-03-22 21:00:00,2025-03-22,2025,3,Saturday,21,1,0,offpeak,1,Ramadan,0.9,1
527,2025-03-22 22:00:00,2025-03-22,2025,3,Saturday,22,1,0,offpeak,1,Ramadan,0.9,1
528,2025-03-22 23:00:00,2025-03-22,2025,3,Saturday,23,1,0,offpeak,1,Ramadan,0.9,1
529,2025-03-23 00:00:00,2025-03-23,2025,3,Sunday,0,0,0,offpeak,1,Ramadan,0.9,1
530,2025-03-23 01:00:00,2025-03-23,2025,3,Sunday,1,0,0,offpeak,1,Ramadan,0.9,1
531,2025-03-23 02:00:00,2025-03-23,2025,3,Sunday,2,0,0,offpeak,1,Ramadan,0.9,1
532,2025-03-23 03:00:00,2025-03-23,2025,3,Sunday,3,0,0,offpeak,1,Ramadan,0.9,1
533,2025-03-23 04:00:00,2025-03-23,2025,3,Sunday,4,0,0,offpeak,1,Ramadan,0.9,1
534,2025-03-23 05:00:00,2025-03-23,2025,3,Sunday,5,0,0,offpeak,1,Ramadan,0.9,1
535,2025-03-23 06:00:00,2025-03-23,2025,3,Sunday,6,0,0,morning_peak,1,Ramadan,0.9,1
536,2025-03-23 07:00:00,2025-03-23,2025,3,Sunday,7,0,0,morning_peak,1,Ramadan,0.9,1
537,2025-03-23 08:00:00,2025-03-23,2025,3,Sunday,8,0,0,morning_peak,1,Ramadan,0.9,1
538,2025-03-23 09:00:00,2025-03-23,2025,3,Sunday,9,0,0,midday,1,Ramadan,0.9,1
539,2025-03-23 10:00:00,2025-03-23,2025,3,Sunday,10,0,0,midday,1,Ramadan,0.9,1
540,2025-03-23 11:00:00,2025-03-23,2025,3,Sunday,11,0,0,midday,1,Ramadan,0.9,1
541,2025-03-23 12:00:00,2025-03-23,2025,3,Sunday,12,0,0,midday,1,Ramadan,0.9,1
542,2025-03-23 13:00:00,2025-03-23,2025,3,Sunday,13,0,0,midday,1,Ramadan,0.9,1
543,2025-03-23 14:00:00,2025-03-23,2025,3,Sunday,14,0,0,midday,1,Ramadan,0.9,1
544,2025-03-23 15:00:00,2025-03-23,2025,3,Sunday,15,0,0,midday,1,Ramadan,0.9,1
545,2025-03-23 16:00:00,2025-03-23,2025,3,Sunday,16,0,0,midday,1,Ramadan,0.9,1
546,2025-03-23 17:00:00,2025-03-23,2025,3,Sunday,17,0,0,evening_peak,1,Ramadan,0.9,1
547,2025-03-23 18:00:00,2025-03-23,2025,3,Sunday,18,0,0,evening_peak,1,Ramadan,0.9,1
548,2025-03-23 19:00:00,2025-03-23,2025,3,Sunday,19,0,0,evening_peak,1,Ramadan,0.9,1
549,2025-03-23 20:00:00,2025-03-23,2025,3,Sunday,20,0,0,offpeak,1,Ramadan,0.9,1
550,2025-03-23 21:00:00,2025-03-23,2025,3,Sunday,21,0,0,offpeak,1,Ramadan,0.9,1
551,2025-03-23 22:00:00,2025-03-23,2025,3,Sunday,22,0,0,offpeak,1,Ramadan,0.9,1
552,2025-03-23 23:00:00,2025-03-23,2025,3,Sunday,23,0,0,offpeak,1,Ramadan,0.9,1
553,2025-03-24 00:00:00,2025-03-24,2025,3,Monday,0,0,0,offpeak,1,Ramadan,0.9,1
554,2025-03-24 01:00:00,2025-03-24,2025,3,Monday,1,0,0,offpeak,1,Ramadan,0.9,1
555,2025-03-24 02:00:00,2025-03-24,2025,3,Monday,2,0,0,offpeak,1,Ramadan,0.9,1
556,2025-03-24 03:00:00,2025-03-24,2025,3,Monday,3,0,0,offpeak,1,Ramadan,0.9,1
557,2025-03-24 04:00:00,2025-03-24,2025,3,Monday,4,0,0,offpeak,1,Ramadan,0.9,1
558,2025-03-24 05:00:00,2025-03-24,2025,3,Monday,5,0,0,offpeak,1,Ramadan,0.9,1
559,2025-03-24 06:00:00,2025-03-24,2025,3,Monday,6,0,0,morning_peak,1,Ramadan,0.9,1
560,2025-03-24 07:00:00,2025-03-24,2025,3,Monday,7,0,0,morning_peak,1,Ramadan,0.9,1
561,2025-03-24 08:00:00,2025-03-24,2025,3,Monday,8,0,0,morning_peak,1,Ramadan,0.9,1
562,2025-03-24 09:00:00,2025-03-24,2025,3,Monday,9,0,0,midday,1,Ramadan,0.9,1
563,2025-03-24 10:00:00,2025-03-24,2025,3,Monday,10,0,0,midday,1,Ramadan,0.9,1
564,2025-03-24 11:00:00,2025-03-24,2025,3,Monday,11,0,0,midday,1,Ramadan,0.9,1
565,2025-03-24 12:00:00,2025-03-24,2025,3,Monday,12,0,0,midday,1,Ramadan,0.9,1
566,2025-03-24 13:00:00,2025-03-24,2025,3,Monday,13,0,0,midday,1,Ramadan,0.9,1
567,2025-03-24 14:00:00,2025-03-24,2025,3,Monday,14,0,0,midday,1,Ramadan,0.9,1
568,2025-03-24 15:00:00,2025-03-24,2025,3,Monday,15,0,0,midday,1,Ramadan,0.9,1
569,2025-03-24 16:00:00,2025-03-24,2025,3,Monday,16,0,0,midday,1,Ramadan,0.9,1
570,2025-03-24 17:00:00,2025-03-24,2025,3,Monday,17,0,0,evening_peak,1,Ramadan,0.9,1
571,2025-03-24 18:00:00,2025-03-24,2025,3,Monday,18,0,0,evening_peak,1,Ramadan,0.9,1
572,2025-03-24 19:00:00,2025-03-24,2025,3,Monday,19,0,0,evening_peak,1,Ramadan,0.9,1
573,2025-03-24 20:00:00,2025-03-24,2025,3,Monday,20,0,0,offpeak,1,Ramadan,0.9,1
574,2025-03-24 21:00:00,2025-03-24,2025,3,Monday,21,0,0,offpeak,1,Ramadan,0.9,1
575,2025-03-24 22:00:00,2025-03-24,2025,3,Monday,22,0,0,offpeak,1,Ramadan,0.9,1
576,2025-03-24 23:00:00,2025-03-24,2025,3,Monday,23,0,0,offpeak,1,Ramadan,0.9,1
577,2025-03-25 00:00:00,2025-03-25,2025,3,Tuesday,0,0,0,offpeak,1,Ramadan,0.9,1
578,2025-03-25 01:00:00,2025-03-25,2025,3,Tuesday,1,0,0,offpeak,1,Ramadan,0.9,1
579,2025-03-25 02:00:00,2025-03-25,2025,3,Tuesday,2,0,0,offpeak,1,Ramadan,0.9,1
580,2025-03-25 03:00:00,2025-03-25,2025,3,Tuesday,3,0,0,offpeak,1,Ramadan,0.9,1
581,2025-03-25 04:00:00,2025-03-25,2025,3,Tuesday,4,0,0,offpeak,1,Ramadan,0.9,1
582,2025-03-25 05:00:00,2025-03-25,2025,3,Tuesday,5,0,0,offpeak,1,Ramadan,0.9,1
583,2025-03-25 06:00:00,2025-03-25,2025,3,Tuesday,6,0,0,morning_peak,1,Ramadan,0.9,1
584,2025-03-25 07:00:00,2025-03-25,2025,3,Tuesday,7,0,0,morning_peak,1,Ramadan,0.9,1
585,2025-03-25 08:00:00,2025-03-25,2025,3,Tuesday,8,0,0,morning_peak,1,Ramadan,0.9,1
586,2025-03-25 09:00:00,2025-03-25,2025,3,Tuesday,9,0,0,midday,1,Ramadan,0.9,1
587,2025-03-25 10:00:00,2025-03-25,2025,3,Tuesday,10,0,0,midday,1,Ramadan,0.9,1
588,2025-03-25 11:00:00,2025-03-25,2025,3,Tuesday,11,0,0,midday,1,Ramadan,0.9,1
589,2025-03-25 12:00:00,2025-03-25,2025,3,Tuesday,12,0,0,midday,1,Ramadan,0.9,1
590,2025-03-25 13:00:00,2025-03-25,2025,3,Tuesday,13,0,0,midday,1,Ramadan,0.9,1
591,2025-03-25 14:00:00,2025-03-25,2025,3,Tuesday,14,0,0,midday,1,Ramadan,0.9,1
592,2025-03-25 15:00:00,2025-03-25,2025,3,Tuesday,15,0,0,midday,1,Ramadan,0.9,1
593,2025-03-25 16:00:00,2025-03-25,2025,3,Tuesday,16,0,0,midday,1,Ramadan,0.9,1
594,2025-03-25 17:00:00,2025-03-25,2025,3,Tuesday,17,0,0,evening_peak,1,Ramadan,0.9,1
595,2025-03-25 18:00:00,2025-03-25,2025,3,Tuesday,18,0,0,evening_peak,1,Ramadan,0.9,1
596,2025-03-25 19:00:00,2025-03-25,2025,3,Tuesday,19,0,0,evening_peak,1,Ramadan,0.9,1
597,2025-03-25 20:00:00,2025-03-25,2025,3,Tuesday,20,0,0,offpeak,1,Ramadan,0.9,1
598,2025-03-25 21:00:00,2025-03-25,2025,3,Tuesday,21,0,0,offpeak,1,Ramadan,0.9,1
599,2025-03-25 22:00:00,2025-03-25,2025,3,Tuesday,22,0,0,offpeak,1,Ramadan,0.9,1
600,2025-03-25 23:00:00,2025-03-25,2025,3,Tuesday,23,0,0,offpeak,1,Ramadan,0.9,1
601,2025-03-26 00:00:00,2025-03-26,2025,3,Wednesday,0,0,0,offpeak,1,Ramadan,0.9,1
602,2025-03-26 01:00:00,2025-03-26,2025,3,Wednesday,1,0,0,offpeak,1,Ramadan,0.9,1
603,2025-03-26 02:00:00,2025-03-26,2025,3,Wednesday,2,0,0,offpeak,1,Ramadan,0.9,1
604,2025-03-26 03:00:00,2025-03-26,2025,3,Wednesday,3,0,0,offpeak,1,Ramadan,0.9,1
605,2025-03-26 04:00:00,2025-03-26,2025,3,Wednesday,4,0,0,offpeak,1,Ramadan,0.9,1
606,2025-03-26 05:00:00,2025-03-26,2025,3,Wednesday,5,0,0,offpeak,1,Ramadan,0.9,1
607,2025-03-26 06:00:00,2025-03-26,2025,3,Wednesday,6,0,0,morning_peak,1,Ramadan,0.9,1
608,2025-03-26 07:00:00,2025-03-26,2025,3,Wednesday,7,0,0,morning_peak,1,Ramadan,0.9,1
609,2025-03-26 08:00:00,2025-03-26,2025,3,Wednesday,8,0,0,morning_peak,1,Ramadan,0.9,1
610,2025-03-26 09:00:00,2025-03-26,2025,3,Wednesday,9,0,0,midday,1,Ramadan,0.9,1
611,2025-03-26 10:00:00,2025-03-26,2025,3,Wednesday,10,0,0,midday,1,Ramadan,0.9,1
612,2025-03-26 11:00:00,2025-03-26,2025,3,Wednesday,11,0,0,midday,1,Ramadan,0.9,1
613,2025-03-26 12:00:00,2025-03-26,2025,3,Wednesday,12,0,0,midday,1,Ramadan,0.9,1
614,2025-03-26 13:00:00,2025-03-26,2025,3,Wednesday,13,0,0,midday,1,Ramadan,0.9,1
615,2025-03-26 14:00:00,2025-03-26,2025,3,Wednesday,14,0,0,midday,1,Ramadan,0.9,1
616,2025-03-26 15:00:00,2025-03-26,2025,3,Wednesday,15,0,0,midday,1,Ramadan,0.9,1
617,2025-03-26 16:00:00,2025-03-26,2025,3,Wednesday,16,0,0,midday,1,Ramadan,0.9,1
618,2025-03-26 17:00:00,2025-03-26,2025,3,Wednesday,17,0,0,evening_peak,1,Ramadan,0.9,1
619,2025-03-26 18:00:00,2025-03-26,2025,3,Wednesday,18,0,0,evening_peak,1,Ramadan,0.9,1
620,2025-03-26 19:00:00,2025-03-26,2025,3,Wednesday,19,0,0,evening_peak,1,Ramadan,0.9,1
621,2025-03-26 20:00:00,2025-03-26,2025,3,Wednesday,20,0,0,offpeak,1,Ramadan,0.9,1
622,2025-03-26 21:00:00,2025-03-26,2025,3,Wednesday,21,0,0,offpeak,1,Ramadan,0.9,1
623,2025-03-26 22:00:00,2025-03-26,2025,3,Wednesday,22,0,0,offpeak,1,Ramadan,0.9,1
624,2025-03-26 23:00:00,2025-03-26,2025,3,Wednesday,23,0,0,offpeak,1,Ramadan,0.9,1
625,2025-03-27 00:00:00,2025-03-27,2025,3,Thursday,0,0,0,offpeak,1,Ramadan,0.9,1
626,2025-03-27 01:00:00,2025-03-27,2025,3,Thursday,1,0,0,offpeak,1,Ramadan,0.9,1
627,2025-03-27 02:00:00,2025-03-27,2025,3,Thursday,2,0,0,offpeak,1,Ramadan,0.9,1
628,2025-03-27 03:00:00,2025-03-27,2025,3,Thursday,3,0,0,offpeak,1,Ramadan,0.9,1
629,2025-03-27 04:00:00,2025-03-27,2025,3,Thursday,4,0,0,offpeak,1,Ramadan,0.9,1
630,2025-03-27 05:00:00,2025-03-27,2025,3,Thursday,5,0,0,offpeak,1,Ramadan,0.9,1
631,2025-03-27 06:00:00,2025-03-27,2025,3,Thursday,6,0,0,morning_peak,1,Ramadan,0.9,1
632,2025-03-27 07:00:00,2025-03-27,2025,3,Thursday,7,0,0,morning_peak,1,Ramadan,0.9,1
633,2025-03-27 08:00:00,2025-03-27,2025,3,Thursday,8,0,0,morning_peak,1,Ramadan,0.9,1
634,2025-03-27 09:00:00,2025-03-27,2025,3,Thursday,9,0,0,midday,1,Ramadan,0.9,1
635,2025-03-27 10:00:00,2025-03-27,2025,3,Thursday,10,0,0,midday,1,Ramadan,0.9,1
636,2025-03-27 11:00:00,2025-03-27,2025,3,Thursday,11,0,0,midday,1,Ramadan,0.9,1
637,2025-03-27 12:00:00,2025-03-27,2025,3,Thursday,12,0,0,midday,1,Ramadan,0.9,1
638,2025-03-27 13:00:00,2025-03-27,2025,3,Thursday,13,0,0,midday,1,Ramadan,0.9,1
639,2025-03-27 14:00:00,2025-03-27,2025,3,Thursday,14,0,0,midday,1,Ramadan,0.9,1
640,2025-03-27 15:00:00,2025-03-27,2025,3,Thursday,15,0,0,midday,1,Ramadan,0.9,1
641,2025-03-27 16:00:00,2025-03-27,2025,3,Thursday,16,0,0,midday,1,Ramadan,0.9,1
642,2025-03-27 17:00:00,2025-03-27,2025,3,Thursday,17,0,0,evening_peak,1,Ramadan,0.9,1
643,2025-03-27 18:00:00,2025-03-27,2025,3,Thursday,18,0,0,evening_peak,1,Ramadan,0.9,1
644,2025-03-27 19:00:00,2025-03-27,2025,3,Thursday,19,0,0,evening_peak,1,Ramadan,0.9,1
645,2025-03-27 20:00:00,2025-03-27,2025,3,Thursday,20,0,0,offpeak,1,Ramadan,0.9,1
646,2025-03-27 21:00:00,2025-03-27,2025,3,Thursday,21,0,0,offpeak,1,Ramadan,0.9,1
647,2025-03-27 22:00:00,2025-03-27,2025,3,Thursday,22,0,0,offpeak,1,Ramadan,0.9,1
648,2025-03-27 23:00:00,2025-03-27,2025,3,Thursday,23,0,0,offpeak,1,Ramadan,0.9,1
649,2025-03-28 00:00:00,2025-03-28,2025,3,Friday,0,1,1,offpeak,1,Ramadan,0.9,1
650,2025-03-28 01:00:00,2025-03-28,2025,3,Friday,1,1,1,offpeak,1,Ramadan,0.9,1
651,2025-03-28 02:00:00,2025-03-28,2025,3,Friday,2,1,1,offpeak,1,Ramadan,0.9,1
652,2025-03-28 03:00:00,2025-03-28,2025,3,Friday,3,1,1,offpeak,1,Ramadan,0.9,1
653,2025-03-28 04:00:00,2025-03-28,2025,3,Friday,4,1,1,offpeak,1,Ramadan,0.9,1
654,2025-03-28 05:00:00,2025-03-28,2025,3,Friday,5,1,1,offpeak,1,Ramadan,0.9,1
655,2025-03-28 06:00:00,2025-03-28,2025,3,Friday,6,1,1,morning_peak,1,Ramadan,0.9,1
656,2025-03-28 07:00:00,2025-03-28,2025,3,Friday,7,1,1,morning_peak,1,Ramadan,0.9,1
657,2025-03-28 08:00:00,2025-03-28,2025,3,Friday,8,1,1,morning_peak,1,Ramadan,0.9,1
658,2025-03-28 09:00:00,2025-03-28,2025,3,Friday,9,1,1,midday,1,Ramadan,0.9,1
659,2025-03-28 10:00:00,2025-03-28,2025,3,Friday,10,1,1,midday,1,Ramadan,0.9,1
660,2025-03-28 11:00:00,2025-03-28,2025,3,Friday,11,1,1,midday,1,Ramadan,0.9,1
661,2025-03-28 12:00:00,2025-03-28,2025,3,Friday,12,1,1,midday,1,Ramadan,0.9,1
662,2025-03-28 13:00:00,2025-03-28,2025,3,Friday,13,1,1,midday,1,Ramadan,0.9,1
663,2025-03-28 14:00:00,2025-03-28,2025,3,Friday,14,1,1,midday,1,Ramadan,0.9,1
664,2025-03-28 15:00:00,2025-03-28,2025,3,Friday,15,1,1,midday,1,Ramadan,0.9,1
665,2025-03-28 16:00:00,2025-03-28,2025,3,Friday,16,1,1,midday,1,Ramadan,0.9,1
666,2025-03-28 17:00:00,2025-03-28,2025,3,Friday,17,1,1,evening_peak,1,Ramadan,0.9,1
667,2025-03-28 18:00:00,2025-03-28,2025,3,Friday,18,1,1,evening_peak,1,Ramadan,0.9,1
668,2025-03-28 19:00:00,2025-03-28,2025,3,Friday,19,1,1,evening_peak,1,Ramadan,0.9,1
669,2025-03-28 20:00:00,2025-03-28,2025,3,Friday,20,1,1,offpeak,1,Ramadan,0.9,1
670,2025-03-28 21:00:00,2025-03-28,2025,3,Friday,21,1,1,offpeak,1,Ramadan,0.9,1
671,2025-03-28 22:00:00,2025-03-28,2025,3,Friday,22,1,1,offpeak,1,Ramadan,0.9,1
672,2025-03-28 23:00:00,2025-03-28,2025,3,Friday,23,1,1,offpeak,1,Ramadan,0.9,1
673,2025-03-29 00:00:00,2025-03-29,2025,3,Saturday,0,1,0,offpeak,1,EidAlFitr,0.5,0
674,2025-03-29 01:00:00,2025-03-29,2025,3,Saturday,1,1,0,offpeak,1,EidAlFitr,0.5,0
675,2025-03-29 02:00:00,2025-03-29,2025,3,Saturday,2,1,0,offpeak,1,EidAlFitr,0.5,0
676,2025-03-29 03:00:00,2025-03-29,2025,3,Saturday,3,1,0,offpeak,1,EidAlFitr,0.5,0
677,2025-03-29 04:00:00,2025-03-29,2025,3,Saturday,4,1,0,offpeak,1,EidAlFitr,0.5,0
678,2025-03-29 05:00:00,2025-03-29,2025,3,Saturday,5,1,0,offpeak,1,EidAlFitr,0.5,0
679,2025-03-29 06:00:00,2025-03-29,2025,3,Saturday,6,1,0,morning_peak,1,EidAlFitr,0.5,0
680,2025-03-29 07:00:00,2025-03-29,2025,3,Saturday,7,1,0,morning_peak,1,EidAlFitr,0.5,0
681,2025-03-29 08:00:00,2025-03-29,2025,3,Saturday,8,1,0,morning_peak,1,EidAlFitr,0.5,0
682,2025-03-29 09:00:00,2025-03-29,2025,3,Saturday,9,1,0,midday,1,EidAlFitr,0.5,0
683,2025-03-29 10:00:00,2025-03-29,2025,3,Saturday,10,1,0,midday,1,EidAlFitr,0.5,0
684,2025-03-29 11:00:00,2025-03-29,2025,3,Saturday,11,1,0,midday,1,EidAlFitr,0.5,0
685,2025-03-29 12:00:00,2025-03-29,2025,3,Saturday,12,1,0,midday,1,EidAlFitr,0.5,0
686,2025-03-29 13:00:00,2025-03-29,2025,3,Saturday,13,1,0,midday,1,EidAlFitr,0.5,0
687,2025-03-29 14:00:00,2025-03-29,2025,3,Saturday,14,1,0,midday,1,EidAlFitr,0.5,0
688,2025-03-29 15:00:00,2025-03-29,2025,3,Saturday,15,1,0,midday,1,EidAlFitr,0.5,0
689,2025-03-29 16:00:00,2025-03-29,2025,3,Saturday,16,1,0,midday,1,EidAlFitr,0.5,0
690,2025-03-29 17:00:00,2025-03-29,2025,3,Saturday,17,1,0,evening_peak,1,EidAlFitr,0.5,0
691,2025-03-29 18:00:00,2025-03-29,2025,3,Saturday,18,1,0,evening_peak,1,EidAlFitr,0.5,0
692,2025-03-29 19:00:00,2025-03-29,2025,3,Saturday,19,1,0,evening_peak,1,EidAlFitr,0.5,0
693,2025-03-29 20:00:00,2025-03-29,2025,3,Saturday,20,1,0,offpeak,1,EidAlFitr,0.5,0
694,2025-03-29 21:00:00,2025-03-29,2025,3,Saturday,21,1,0,offpeak,1,EidAlFitr,0.5,0
695,2025-03-29 22:00:00,2025-03-29,2025,3,Saturday,22,1,0,offpeak,1,EidAlFitr,0.5,0
696,2025-03-29 23:00:00,2025-03-29,2025,3,Saturday,23,1,0,offpeak,1,EidAlFitr,0.5,0
697,2025-03-30 00:00:00,2025-03-30,2025,3,Sunday,0,0,0,offpeak,1,EidAlFitr,0.5,0
698,2025-03-30 01:00:00,2025-03-30,2025,3,Sunday,1,0,0,offpeak,1,EidAlFitr,0.5,0
699,2025-03-30 02:00:00,2025-03-30,2025,3,Sunday,2,0,0,offpeak,1,EidAlFitr,0.5,0
700,2025-03-30 03:00:00,2025-03-30,2025,3,Sunday,3,0,0,offpeak,1,EidAlFitr,0.5,0
701,2025-03-30 04:00:00,2025-03-30,2025,3,Sunday,4,0,0,offpeak,1,EidAlFitr,0.5,0
702,2025-03-30 05:00:00,2025-03-30,2025,3,Sunday,5,0,0,offpeak,1,EidAlFitr,0.5,0
703,2025-03-30 06:00:00,2025-03-30,2025,3,Sunday,6,0,0,morning_peak,1,EidAlFitr,0.5,0
704,2025-03-30 07:00:00,2025-03-30,2025,3,Sunday,7,0,0,morning_peak,1,EidAlFitr,0.5,0
705,2025-03-30 08:00:00,2025-03-30,2025,3,Sunday,8,0,0,morning_peak,1,EidAlFitr,0.5,0
706,2025-03-30 09:00:00,2025-03-30,2025,3,Sunday,9,0,0,midday,1,EidAlFitr,0.5,0
707,2025-03-30 10:00:00,2025-03-30,2025,3,Sunday,10,0,0,midday,1,EidAlFitr,0.5,0
708,2025-03-30 11:00:00,2025-03-30,2025,3,Sunday,11,0,0,midday,1,EidAlFitr,0.5,0
709,2025-03-30 12:00:00,2025-03-30,2025,3,Sunday,12,0,0,midday,1,EidAlFitr,0.5,0
710,2025-03-30 13:00:00,2025-03-30,2025,3,Sunday,13,0,0,midday,1,EidAlFitr,0.5,0
711,2025-03-30 14:00:00,2025-03-30,2025,3,Sunday,14,0,0,midday,1,EidAlFitr,0.5,0
712,2025-03-30 15:00:00,2025-03-30,2025,3,Sunday,15,0,0,midday,1,EidAlFitr,0.5,0
713,2025-03-30 16:00:00,2025-03-30,2025,3,Sunday,16,0,0,midday,1,EidAlFitr,0.5,0
714,2025-03-30 17:00:00,2025-03-30,2025,3,Sunday,17,0,0,evening_peak,1,EidAlFitr,0.5,0
715,2025-03-30 18:00:00,2025-03-30,2025,3,Sunday,18,0,0,evening_peak,1,EidAlFitr,0.5,0
716,2025-03-30 19:00:00,2025-03-30,2025,3,Sunday,19,0,0,evening_peak,1,EidAlFitr,0.5,0
717,2025-03-30 20:00:00,2025-03-30,2025,3,Sunday,20,0,0,offpeak,1,EidAlFitr,0.5,0
718,2025-03-30 21:00:00,2025-03-30,2025,3,Sunday,21,0,0,offpeak,1,EidAlFitr,0.5,0
719,2025-03-30 22:00:00,2025-03-30,2025,3,Sunday,22,0,0,offpeak,1,EidAlFitr,0.5,0
720,2025-03-30 23:00:00,2025-03-30,2025,3,Sunday,23,0,0,offpeak,1,EidAlFitr,0.5,0
721,2025-03-31 00:00:00,2025-03-31,2025,3,Monday,0,0,0,offpeak,1,EidAlFitr,0.5,0
722,2025-03-31 01:00:00,2025-03-31,2025,3,Monday,1,0,0,offpeak,1,EidAlFitr,0.5,0
723,2025-03-31 02:00:00,2025-03-31,2025,3,Monday,2,0,0,offpeak,1,EidAlFitr,0.5,0
724,2025-03-31 03:00:00,2025-03-31,2025,3,Monday,3,0,0,offpeak,1,EidAlFitr,0.5,0
725,2025-03-31 04:00:00,2025-03-31,2025,3,Monday,4,0,0,offpeak,1,EidAlFitr,0.5,0
726,2025-03-31 05:00:00,2025-03-31,2025,3,Monday,5,0,0,offpeak,1,EidAlFitr,0.5,0
727,2025-03-31 06:00:00,2025-03-31,2025,3,Monday,6,0,0,morning_peak,1,EidAlFitr,0.5,0
728,2025-03-31 07:00:00,2025-03-31,2025,3,Monday,7,0,0,morning_peak,1,EidAlFitr,0.5,0
729,2025-03-31 08:00:00,2025-03-31,2025,3,Monday,8,0,0,morning_peak,1,EidAlFitr,0.5,0
730,2025-03-31 09:00:00,2025-03-31,2025,3,Monday,9,0,0,midday,1,EidAlFitr,0.5,0
731,2025-03-31 10:00:00,2025-03-31,2025,3,Monday,10,0,0,midday,1,EidAlFitr,0.5,0
732,2025-03-31 11:00:00,2025-03-31,2025,3,Monday,11,0,0,midday,1,EidAlFitr,0.5,0
733,2025-03-31 12:00:00,2025-03-31,2025,3,Monday,12,0,0,midday,1,EidAlFitr,0.5,0
734,2025-03-31 13:00:00,2025-03-31,2025,3,Monday,13,0,0,midday,1,EidAlFitr,0.5,0
